,valid_loss,valid_acc,valid_time,epoch,train_loss,train_acc,train_time
22,0.7477076664755616,0.7544501582278481,9.040421724319458,22,0.5661191610803067,0.804657490396927,-26.746276378631592
23,0.7320745202559459,0.7592958860759493,9.060863256454468,23,0.5607491942663962,0.8058578745198464,-26.740767002105713
24,0.7075555192518838,0.7617681962025317,9.187377452850342,24,0.5669726674825373,0.8041573303457106,-26.780309200286865
25,0.7436521257026286,0.7528678797468354,9.03278398513794,25,0.5688011602006099,0.8019566261203586,-26.764044046401978
26,0.7525675100616261,0.7556368670886076,9.03470754623413,26,0.562035095638258,0.8061979833546735,-26.75181484222412
27,0.7309358915950679,0.7589003164556962,9.047571659088135,27,0.5627171342641535,0.8041773367477593,-26.75715947151184
28,0.7356096404262736,0.7542523734177216,9.247829914093018,28,0.5674948097038514,0.8045174455825864,-26.733209371566772
29,0.7212903141220913,0.7618670886075949,9.057504177093506,29,0.5644357576107704,0.8049775928297055,-26.726797103881836
30,0.7390439570704593,0.7564280063291139,9.007105588912964,30,0.5649136386515999,0.8048175416133163,-26.78403925895691
31,0.7394466158709948,0.7566257911392406,9.019529342651367,31,0.5676227072289598,0.8040372919334187,-26.762285470962524
32,0.726943266542652,0.7578125,9.057033061981201,32,0.5672006247977747,0.8024967989756722,-26.7365562915802
33,0.777112592247468,0.7463409810126582,9.074103116989136,33,0.5672295062245847,0.8039772727272727,-26.74103307723999
34,0.7631676596931264,0.7495055379746836,9.213855266571045,34,0.564003603406508,0.8038972471190781,-26.739875078201294
35,0.7385029132607617,0.7533623417721519,9.030069589614868,35,0.5683432797997923,0.8024767925736236,-26.761142253875732
36,0.7409504101246218,0.7577136075949367,9.023105382919312,36,0.5653841975174854,0.8055777848911652,-26.756372928619385
37,0.7586899761912189,0.7533623417721519,8.997936725616455,37,0.564956136801484,0.8020366517285531,-26.799768686294556
38,0.7186164576796037,0.759493670886076,9.191704988479614,38,0.5662251785302131,0.803957266325224,-26.787721395492554
39,0.7710619331160679,0.744560917721519,9.243234395980835,39,0.565610634914281,0.8042773687580026,-26.7553129196167
40,0.7363670166534714,0.7567246835443038,9.201756715774536,40,0.5646018673225799,0.8048575544174136,-26.77118945121765
41,0.7246562189693693,0.7602848101265823,9.017467260360718,41,0.5692902118463675,0.8026568501920615,-26.788527011871338
42,0.7422948102407818,0.7536590189873418,9.226260662078857,42,0.5629114373926927,0.8028169014084507,-26.757617473602295
43,0.7450793521313728,0.7546479430379747,9.043420553207397,43,0.5673042986060227,0.8043573943661971,-26.743959426879883
44,0.7514383102519603,0.7485166139240507,9.078439474105835,44,0.564665719943071,0.8033970870678617,-26.73850393295288
45,0.7776263205310966,0.7431764240506329,9.247875690460205,45,0.5675810889726106,0.8031970230473752,-26.718860864639282
46,0.7477036363716367,0.7525712025316456,9.056508779525757,46,0.5593648091931654,0.8067381562099872,-26.738617181777954
47,0.7499504534504081,0.7533623417721519,9.036074876785278,47,0.5625843226375409,0.804657490396927,-26.74552035331726
48,0.7356498135796076,0.7564280063291139,9.050379991531372,48,0.5626435058522926,0.8039172535211268,-26.755197048187256
49,0.7208956389487544,0.7635482594936709,9.039023876190186,49,0.5612965337598217,0.803557138284251,-26.743805170059204
50,0.7571618798412855,0.7498022151898734,9.009412288665771,50,0.5624721475737349,0.8024367797695262,-26.768524885177612
51,0.774923126154308,0.7406052215189873,9.030321836471558,51,0.5629679018037725,0.8025568181818182,-26.754853010177612
52,0.7384144279021251,0.7545490506329114,9.03806209564209,52,0.570063654614777,0.8021766965428937,-26.755292654037476
53,0.7210392250290399,0.7610759493670886,9.054000854492188,53,0.5670552731476123,0.8020566581306018,-26.727980613708496
54,0.7291075504278834,0.7579113924050633,9.06314206123352,54,0.5633403556981862,0.8035171254801536,-26.740728855133057
55,0.7375566936746428,0.7557357594936709,9.03918743133545,55,0.5634378124214471,0.805177656850192,-26.748716115951538
56,0.733051182348517,0.7593947784810127,9.029662132263184,56,0.5589418327686271,0.8052176696542894,-26.757251977920532
57,0.7283497116988218,0.7579113924050633,9.05520510673523,57,0.5633956452643215,0.8028169014084507,-26.740314960479736
58,0.7768358754206307,0.7439675632911392,9.05313777923584,58,0.5666789058190455,0.804077304737516,-26.746148109436035
59,0.717213299455522,0.7606803797468354,9.060217380523682,59,0.5647801893087111,0.8031570102432779,-26.731582403182983
60,0.7423316066778158,0.7564280063291139,9.250093221664429,60,0.5632493186851775,0.8048175416133163,-26.74342393875122
61,0.7703269003312799,0.7475276898734177,9.043103694915771,61,0.5687998602698615,0.801576504481434,-26.922112226486206
62,0.7284135041357596,0.7531645569620253,9.198949098587036,62,0.5641811022227308,0.806458066581306,-26.974276542663574
63,0.7681385369240483,0.75,9.235822439193726,63,0.559907885618918,0.8050376120358514,-26.759493112564087
64,0.7412484921986544,0.7509889240506329,9.2460618019104,64,0.5644978212142571,0.8046174775928298,-26.756404638290405
65,0.7458747768703895,0.7558346518987342,9.035409450531006,65,0.5584419618495448,0.8055577784891165,-26.74646019935608
66,0.7339296008967147,0.7569224683544303,9.221944093704224,66,0.5666514419486672,0.8032970550576184,-26.766145706176758
67,0.7598462067072904,0.7498022151898734,9.211954593658447,67,0.5643808497127895,0.8038172215108835,-26.773110389709473
68,0.7118272792689407,0.7646360759493671,9.239022493362427,68,0.5632119231431646,0.8050176056338029,-26.763129711151123
69,0.7179448449913459,0.7650316455696202,9.053243160247803,69,0.5694670927127711,0.801576504481434,-26.73713183403015
70,0.7743720434889009,0.7466376582278481,9.067350387573242,70,0.5645843752672974,0.8038572343149808,-26.9249324798584
71,0.7584256341185751,0.7522745253164557,9.046241521835327,71,0.5622363002749015,0.8049375800256082,-26.936381340026855
72,0.7915029276775408,0.7429786392405063,9.201266765594482,72,0.5653138264498546,0.8037972151088348,-27.389209985733032
73,0.7698870271067076,0.7449564873417721,9.050119161605835,73,0.5658613424295041,0.8054777528809219,-26.75679039955139
74,0.7306539137152177,0.7581091772151899,9.055951595306396,74,0.5667638352448443,0.8033970870678617,-26.73771333694458
75,0.7505269910715804,0.7515822784810127,9.041463136672974,75,0.5648699152866491,0.8036771766965429,-26.741809844970703
76,0.7589535826369177,0.747626582278481,9.059750080108643,76,0.5674890692461468,0.8032370358514724,-26.746049165725708
77,0.7226243637785127,0.7575158227848101,9.027097702026367,77,0.5697973824646347,0.8032170294494239,-26.74077820777893
78,0.7330801611459707,0.7576147151898734,9.040536880493164,78,0.5596978045456236,0.8069582266325224,-26.75644612312317
79,0.7790369059466109,0.7461431962025317,9.07567286491394,79,0.5642846949427137,0.8040572983354674,-26.92399764060974
80,0.7196063772787021,0.7630537974683544,9.08553957939148,80,0.5656557807963575,0.8025568181818182,-26.93730354309082
81,0.783403455456601,0.7474287974683544,9.047122955322266,81,0.5654305931509839,0.8036371638924455,-26.902541637420654
82,0.7397414151626297,0.7557357594936709,9.044737100601196,82,0.5695843112377137,0.8023567541613317,-26.93618369102478
83,0.7606185191794287,0.7486155063291139,9.04388427734375,83,0.5627330073779127,0.8040172855313701,-26.755266904830933
84,0.7545527672465844,0.7478243670886076,9.047935009002686,84,0.5689925562289857,0.8034771126760564,-26.724108934402466
85,0.776652119959457,0.7494066455696202,9.03546690940857,85,0.5676432414679154,0.8030969910371318,-26.754737854003906
86,0.7494026543218878,0.7505933544303798,9.05417513847351,86,0.5599290596156664,0.805937900128041,-26.72341561317444
87,0.7556473239313198,0.7529667721518988,9.013214349746704,87,0.5669161170988168,0.8023167413572343,-26.979121685028076
88,0.7498954779739622,0.7569224683544303,9.049681425094604,88,0.5646971603056533,0.8048375480153649,-26.749083042144775
89,0.7589798339560062,0.7532634493670886,9.048528909683228,89,0.5626974667919735,0.8037772087067862,-26.734198808670044
90,0.8151990605306022,0.7349683544303798,9.038281202316284,90,0.5644746392240292,0.8057178297055058,-26.736157655715942
91,0.7237449725971946,0.7588014240506329,9.198919296264648,91,0.5603613141404225,0.805877880921895,-26.775874137878418
92,0.7427068941200836,0.7556368670886076,9.015245914459229,92,0.5686368313015805,0.8024567861715749,-26.768951177597046
93,0.7373882268048539,0.7533623417721519,9.050898790359497,93,0.5615449839303802,0.803957266325224,-26.735235691070557
94,0.7616529004483283,0.7521756329113924,9.06735110282898,94,0.5600499424906913,0.8065981113956466,-26.72614073753357
95,0.7401823454265353,0.7553401898734177,9.022968292236328,95,0.5680376473294331,0.8030169654289373,-26.758593797683716
96,0.7585717733902267,0.7499011075949367,9.216833591461182,96,0.5591544118565572,0.8066581306017926,-26.9494366645813
97,0.749195946168296,0.7497033227848101,9.028333187103271,97,0.5692460361615338,0.8018966069142125,-26.764249563217163
98,0.7281283966348141,0.760878164556962,9.055452346801758,98,0.5639957148348018,0.8052776888604354,-26.729029178619385
99,0.7063177333602423,0.7631526898734177,9.058894634246826,99,0.5680003688597954,0.8018966069142125,-26.723820686340332
100,0.7294278710703307,0.7582080696202531,9.04944109916687,100,0.5691414312119674,0.8028369078104993,-26.73696994781494
