train_acc_private,train_acc_public,train_loss,train_sign_acc,train_sign_loss,train_time,valid_acc_private,valid_acc_public,valid_loss_private,valid_loss_public,valid_s_private_features.4,valid_s_private_features.5,valid_s_private_features.6,valid_time_private,valid_time_public,valid_total_acc
99.89796734955186,99.92797695262485,0.007392637546099102,1.0,4.958028411492705,49.47619318962097,89.32,85.1,0.9048490083694458,0.5496666900634766,1.0,1.0,1.0,6.523078441619873,6.499306678771973,87.21
99.90997119078105,99.94598271446863,0.007281766281428624,1.0,4.935716855339706,49.453500747680664,89.46,84.72,0.9065883947372436,0.5697496116638183,1.0,1.0,1.0,6.535616636276245,6.500617027282715,87.09
99.90196862996159,99.93998079385403,0.007011372033177509,1.0,4.914294379297644,49.56247520446777,89.64,84.58,0.870645552444458,0.572846795463562,1.0,1.0,1.0,6.514813661575317,6.411111831665039,87.11
99.92597631241998,99.93998079385403,0.006481275730378802,1.0,4.891272520180792,49.4980103969574,89.59,85.13,0.8956062871932984,0.5453646821975708,1.0,1.0,1.0,6.5335259437561035,6.478487968444824,87.36
99.92597631241998,99.95598591549296,0.006458678481940576,1.0,4.870049010962248,49.50636577606201,89.47,85.07,0.8989296880722046,0.5574470462799073,1.0,1.0,1.0,6.51492977142334,6.444940805435181,87.27
99.91197183098592,99.96999039692702,0.005793629249941829,1.0,4.851407305337489,49.43305730819702,89.57,84.69,0.8846125961303711,0.5751286390304565,1.0,1.0,1.0,6.521342992782593,6.533137559890747,87.13
99.92797695262485,99.94598271446863,0.006017703968416255,1.0,4.830305722076446,49.45467972755432,89.67,85.39,0.8806499176025391,0.544939294052124,1.0,1.0,1.0,6.537463665008545,6.5090556144714355,87.53
99.93397887323944,99.96198783610755,0.005816899359264386,1.0,4.810394930187613,49.423519134521484,89.82,85.18,0.8774745086669922,0.5549545961380005,1.0,1.0,1.0,6.521524429321289,6.521518707275391,87.5
99.92197503201024,99.9419814340589,0.006319865708390821,1.0,4.788240925874561,49.49373984336853,89.38,85.28,0.8994452301025391,0.5566875373840332,1.0,1.0,1.0,6.51368260383606,6.470781087875366,87.33
99.89996798975672,99.93798015364916,0.006770909915316883,1.0,4.763979951385409,49.469823360443115,89.48,85.89,0.9087443584442139,0.5227707788467407,1.0,1.0,1.0,6.529258489608765,6.5029661655426025,87.685
99.92197503201024,99.94598271446863,0.006489912036057471,1.0,4.74498441349715,49.40865755081177,89.58,85.86,0.8879272602081298,0.5241552888870239,1.0,1.0,1.0,6.517442941665649,6.520644664764404,87.72
99.90997119078105,99.93397887323944,0.006625882303401847,1.0,4.7270581112243235,51.91441869735718,89.54,85.73,0.8874779962539673,0.5268575853347778,1.0,1.0,1.0,6.529797792434692,6.536338806152344,87.635
99.92197503201024,99.95798655569783,0.005948449114144383,1.0,4.707669822499156,49.50951337814331,89.65,85.76,0.8797854175567627,0.5336466054916382,1.0,1.0,1.0,6.494630575180054,6.487015008926392,87.70500000000001
99.93798015364916,99.95998719590268,0.005737477028682809,1.0,4.6885156482458115,49.48208689689636,89.7,85.66,0.8887826731681824,0.5379771306991578,1.0,1.0,1.0,6.6911537647247314,6.495975017547607,87.68
99.92797695262485,99.94398207426376,0.005548321340285557,1.0,4.670323492027819,49.59425759315491,89.86,85.94,0.863851328086853,0.5326756711959839,1.0,1.0,1.0,6.51962685585022,6.40441632270813,87.9
99.93197823303457,99.95598591549296,0.005241716426061455,1.0,4.649991134181619,49.68579626083374,89.69,86.2,0.8786606225013733,0.5225824907302856,1.0,1.0,1.0,6.517944812774658,6.458810567855835,87.945
99.93597951344431,99.94998399487837,0.005651049473336045,1.0,4.630831591784954,49.509806632995605,89.92,85.83,0.8872067475318909,0.5353877082824707,1.0,1.0,1.0,6.756513595581055,6.6225550174713135,87.875
99.92597631241998,99.94998399487837,0.005511591914521289,1.0,4.6106978636235,49.51630425453186,89.66,85.69,0.8926405745506286,0.5503457870483398,1.0,1.0,1.0,6.502315998077393,6.445235729217529,87.675
99.93597951344431,99.95798655569783,0.005352812519871776,1.0,4.592677748762071,49.52313446998596,89.73,85.82,0.8773008266448975,0.5437895599365234,1.0,1.0,1.0,6.519222974777222,6.452790260314941,87.775
99.9299775928297,99.93798015364916,0.005457198621750489,1.0,4.574181790929288,49.487709283828735,89.61,86.18,0.899815074634552,0.5226521312713623,1.0,1.0,1.0,6.522949695587158,6.505098104476929,87.89500000000001
99.92397567221511,99.96398847631242,0.00509689594696487,1.0,4.56597375869751,49.50265717506409,89.65,86.06,0.8952342866897584,0.5299559307098388,1.0,1.0,1.0,6.514160633087158,6.475671291351318,87.855
99.92597631241998,99.96798975672215,0.0052352527278104605,1.0,4.5640855501405895,49.487189292907715,89.75,85.81,0.8848242769241333,0.5422268098831177,1.0,1.0,1.0,6.534097194671631,6.489518880844116,87.78
99.93197823303457,99.94598271446863,0.005435490324883394,1.0,4.562157025560737,49.560474157333374,89.69,86.03,0.8807260061264038,0.5303156852722168,1.0,1.0,1.0,6.515756607055664,6.4116175174713135,87.86
99.92797695262485,99.95598591549296,0.005112970269329264,1.0,4.560099380556494,49.456180810928345,89.65,85.54,0.8750830179214477,0.5560450597763061,1.0,1.0,1.0,6.52590799331665,6.5109944343566895,87.595
99.93397887323944,99.96798975672215,0.005031069227889009,1.0,4.55804985947907,49.45934462547302,89.73,85.99,0.8785860864639282,0.5337759790420532,1.0,1.0,1.0,6.534088373184204,6.500127792358398,87.86
99.95998719590268,99.95798655569783,0.004717578746559678,1.0,4.556080319453031,49.47979021072388,89.81,85.91,0.8868597599029541,0.5493845819473266,1.0,1.0,1.0,6.536504030227661,6.4755699634552,87.86
99.95598591549296,99.95798655569783,0.004820744584525593,1.0,4.554101618472487,49.477601528167725,89.68,85.82,0.8733878608703614,0.5445220195770264,1.0,1.0,1.0,6.521794080734253,6.494661092758179,87.75
99.9299775928297,99.96598911651729,0.0051780123688118405,1.0,4.551943088881671,49.47507381439209,89.6,86.14,0.8946791126251221,0.5315125890731811,1.0,1.0,1.0,6.520660638809204,6.485987663269043,87.87
99.93197823303457,99.96198783610755,0.004790146218639025,1.0,4.549990310333669,49.67269206047058,89.75,85.68,0.8786460554122925,0.5483124168395996,1.0,1.0,1.0,6.536864995956421,6.49576997756958,87.715
99.9479833546735,99.96798975672215,0.004875753003335945,1.0,4.547944084275514,49.47325325012207,89.67,85.86,0.8887709091186523,0.5450707975387573,1.0,1.0,1.0,6.52802038192749,6.506746053695679,87.765
99.93798015364916,99.95798655569783,0.00528670586979496,1.0,4.545846110209823,49.49010872840881,89.52,85.93,0.8963647092819214,0.5405879486083984,1.0,1.0,1.0,6.517135143280029,6.477076053619385,87.725
99.9419814340589,99.93798015364916,0.0052554440397230215,1.0,4.543957238551229,49.4776656627655,89.75,85.83,0.8795988506317138,0.5420074096679688,1.0,1.0,1.0,6.5377280712127686,6.4840922355651855,87.78999999999999
99.95398527528809,99.95998719590268,0.004382363068614818,1.0,4.541963524650782,49.485618352890015,89.63,86.35,0.9058992870330811,0.5214545766830444,1.0,1.0,1.0,6.523177862167358,6.494879722595215,87.99
99.9479833546735,99.96398847631242,0.005221912677897076,1.0,4.54001845465973,49.43261241912842,89.65,86.1,0.8893760320663452,0.5362556537628174,1.0,1.0,1.0,6.517622470855713,6.517000675201416,87.875
99.94598271446863,99.96398847631242,0.004735140766705196,1.0,4.538051690440625,49.289249420166016,89.89,85.41,0.8709098796844482,0.559063112449646,1.0,1.0,1.0,6.530368328094482,6.488354682922363,87.65
99.91997439180538,99.9419814340589,0.005331449773491727,1.0,4.535793164279312,49.46789050102234,89.98,85.42,0.8572974815368652,0.5659751461029052,1.0,1.0,1.0,6.519611597061157,6.49771785736084,87.7
99.92397567221511,99.95798655569783,0.0053974933893671416,1.0,4.5336372489109635,49.460527181625366,89.62,86.26,0.9045631374359131,0.5329719097137451,1.0,1.0,1.0,6.526972770690918,6.498952627182007,87.94
99.93798015364916,99.9479833546735,0.005074449398682456,1.0,4.531545048113912,49.31013607978821,89.63,86.16,0.8836596271514893,0.5366574579238892,1.0,1.0,1.0,6.512471914291382,6.481841802597046,87.895
99.95998719590268,99.95398527528809,0.004461894195798723,1.0,4.5296299662441015,49.282432079315186,89.73,86.23,0.893675625038147,0.5326278869628907,1.0,1.0,1.0,6.928995132446289,6.4999518394470215,87.98
99.94998399487837,99.96798975672215,0.004653077963715784,1.0,4.527755192946643,49.339632511138916,89.76,86.12,0.8824689603805542,0.527920894241333,1.0,1.0,1.0,6.532209157943726,6.4328601360321045,87.94
99.94598271446863,99.97599231754161,0.004771061546900208,1.0,4.525658940430731,49.48396277427673,89.81,85.98,0.8944091033935547,0.5430179986953735,1.0,1.0,1.0,6.700840950012207,6.472335338592529,87.89500000000001
99.94598271446863,99.95398527528809,0.004703259403208001,1.0,4.523585011716932,49.3180947303772,89.74,86.21,0.895209700012207,0.5290844009399414,1.0,1.0,1.0,6.507219552993774,6.482492685317993,87.975
99.96398847631242,99.96798975672215,0.004354942985899775,1.0,4.5213495953939855,49.91127419471741,89.74,86.18,0.8764165239334106,0.5295937839508057,1.0,1.0,1.0,6.525174140930176,6.484551906585693,87.96000000000001
99.94998399487837,99.96798975672215,0.004718370277735091,1.0,4.519364011473954,49.489280223846436,89.59,86.59,0.8963442893981933,0.5063357025146484,1.0,1.0,1.0,6.518492937088013,6.481452941894531,88.09
99.94398207426376,99.9479833546735,0.004844315378675083,1.0,4.517416666261852,49.46719217300415,89.71,86.27,0.8975991989135742,0.5229589929580688,1.0,1.0,1.0,6.5207905769348145,6.48307991027832,87.99
99.9419814340589,99.96198783610755,0.004714649213566212,1.0,4.5155755202285945,49.49705123901367,89.66,86.26,0.8843400899887085,0.5234569875717163,1.0,1.0,1.0,6.50368595123291,6.477892637252808,87.96000000000001
99.91597311139564,99.97999359795135,0.005035013976422223,1.0,4.513639056589454,49.733848571777344,89.83,85.69,0.8756444385528565,0.5533865163803101,1.0,1.0,1.0,6.523613214492798,6.44541072845459,87.75999999999999
99.92597631241998,99.94998399487837,0.005247076417625942,1.0,4.511647799052298,49.54638314247131,89.72,85.69,0.8665229179382324,0.5420259296417236,1.0,1.0,1.0,6.5133185386657715,6.447565078735352,87.705
99.95398527528809,99.96999039692702,0.004424948564870104,1.0,4.509529591072351,49.481011629104614,89.83,85.82,0.8818075897216797,0.5498383138656616,1.0,1.0,1.0,6.55194616317749,6.485215663909912,87.82499999999999
99.94998399487837,99.96999039692702,0.004514042397772609,1.0,4.507661638315767,49.838504791259766,89.78,86.45,0.8888001932144165,0.5163238500595093,1.0,1.0,1.0,6.531620025634766,6.508304834365845,88.11500000000001
99.95398527528809,99.97399167733674,0.00443149350879287,1.0,4.505862215068191,49.459022521972656,89.8,85.94,0.88172393283844,0.5452973266601563,1.0,1.0,1.0,6.734647035598755,6.491155624389648,87.87
99.96999039692702,99.96999039692702,0.004007167255603702,1.0,4.504139027092606,49.53628206253052,89.77,86.1,0.8821317436218262,0.5365694374084473,1.0,1.0,1.0,6.523975372314453,6.442281484603882,87.935
99.95998719590268,99.95198463508322,0.0048394411964468404,1.0,4.5022622044198215,49.47098660469055,89.52,86.36,0.8885633880615235,0.522272571182251,1.0,1.0,1.0,6.524925231933594,6.48845362663269,87.94
99.93397887323944,99.96198783610755,0.005125801628705939,1.0,4.500442954245955,49.47675323486328,89.77,86.18,0.8801821907043457,0.5293437068939209,1.0,1.0,1.0,6.531135320663452,6.473332643508911,87.975
99.93197823303457,99.95798655569783,0.005251938560631761,1.0,4.4984182100743055,49.498111963272095,89.77,86.38,0.8879015817642212,0.5180481521606445,1.0,1.0,1.0,6.528551816940308,6.466562509536743,88.07499999999999
99.93798015364916,99.95198463508322,0.004862510240261136,1.0,4.496715405490249,49.46855044364929,89.7,86.43,0.891039197731018,0.5177704706192017,1.0,1.0,1.0,6.536214351654053,6.493404150009155,88.065
99.96598911651729,99.97399167733674,0.004032905872973224,1.0,4.494907896500081,49.478135108947754,89.97,85.57,0.8576702701568604,0.554786902999878,1.0,1.0,1.0,6.529250144958496,6.491149425506592,87.77
99.95998719590268,99.96198783610755,0.00441159209219808,1.0,4.492902101948857,49.519957304000854,89.6,86.39,0.9017368761062622,0.5182935293197631,1.0,1.0,1.0,6.517073392868042,6.45027756690979,87.995
99.95598591549296,99.97599231754161,0.004458973744690953,1.0,4.49069875665009,49.45978760719299,89.51,86.62,0.902788595199585,0.5093853618621826,1.0,1.0,1.0,6.705065727233887,6.516818284988403,88.065
99.9479833546735,99.95798655569783,0.004841056479458314,1.0,4.488778112921864,49.37315559387207,89.64,86.72,0.8972952407836914,0.508388187789917,1.0,1.0,1.0,6.52892804145813,6.417454481124878,88.18
99.96198783610755,99.96198783610755,0.004217657547983104,1.0,4.48695566970855,49.4297251701355,89.77,86.15,0.8798320846557617,0.5363139942169189,1.0,1.0,1.0,6.503676652908325,6.538868427276611,87.96000000000001
99.93798015364916,99.96398847631242,0.004775717911738592,1.0,4.485081136226654,49.437583446502686,89.83,86.34,0.8848727815628051,0.530602652168274,1.0,1.0,1.0,6.527184963226318,6.521214962005615,88.08500000000001
99.96398847631242,99.96598911651729,0.00445121097904314,1.0,4.483243075199425,49.46929979324341,89.96,85.62,0.8529878917694091,0.5496115999221802,1.0,1.0,1.0,6.519632339477539,6.526127099990845,87.78999999999999
99.95998719590268,99.95598591549296,0.0043140910041164346,1.0,4.481312577147037,49.46933841705322,89.82,86.25,0.8774446805953979,0.5238823787689209,1.0,1.0,1.0,6.5161755084991455,6.522947549819946,88.035
99.95398527528809,99.96198783610755,0.004658518752581636,1.0,4.479411752894521,49.4674916267395,89.54,86.31,0.8911572801589965,0.5277107711791992,1.0,1.0,1.0,6.5222063064575195,6.498963356018066,87.92500000000001
99.95798655569783,99.96198783610755,0.004307436648274506,1.0,4.477449153084308,49.46996188163757,89.83,86.39,0.8628227523803711,0.5136690130233764,1.0,1.0,1.0,6.512149095535278,6.510974168777466,88.11
99.92597631241998,99.95398527528809,0.005103099213557726,1.0,4.475580977741629,49.51833200454712,89.69,86.76,0.8894490291595459,0.502512639427185,1.0,1.0,1.0,6.515809059143066,6.4803147315979,88.225
99.95398527528809,99.96598911651729,0.004444316101097114,1.0,4.473631760571152,49.44042706489563,89.82,86.27,0.8625102025985718,0.5224239980697631,1.0,1.0,1.0,6.522904872894287,6.505261659622192,88.04499999999999
99.96999039692702,99.96198783610755,0.0040631464011156295,1.0,4.471533350646496,49.49388885498047,89.89,86.08,0.861084631729126,0.5249269018173218,1.0,1.0,1.0,6.524095296859741,6.471429824829102,87.985
99.95798655569783,99.96598911651729,0.004394488254139885,1.0,4.469450086355209,49.532504081726074,89.77,86.3,0.8816323522567749,0.5245069469451904,1.0,1.0,1.0,7.3782639503479,6.4343507289886475,88.035
